participant,id,response,time,group,condition,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,stimulus_size,stimulus_price,confidence_on_semantic
26,sp_test_2,5,4.566,2,bimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5
26,sp_test_3,4,3.808,2,bimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5
26,sp_test_4,5,4.617,2,bimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5
26,sp_test_5,5,3.788,2,bimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5
26,sp_test_6,1,4.805,2,bimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5
26,sp_test_7,4,4.087,2,bimodal,metal long,,test,spring,long,metal,absolute,second,,,5
26,sp_test_8,1,2.93,2,bimodal,long metal,,test,spring,long,metal,absolute,first,,,5
26,bl_filler_1,5,5.485,2,unimodal,,questionable,filler,ball,,,,,,,5
26,bl_filler_2,1,4.103,2,unimodal,,questionable,filler,ball,,,,,,,5
26,bl_filler_3,5,11.808,2,unimodal,,acceptable,filler,ball,,,,,,,5
26,bl_filler_4,1,10.102,2,unimodal,,acceptable,filler,ball,,,,,,,5
26,bl_filler_5,5,5.112,2,unimodal,,acceptable,filler,ball,,,,,,,5
26,bl_filler_6,5,7.464,2,unimodal,,unacceptable,filler,ball,,,,,,,5
26,bl_filler_7,1,3.616,2,unimodal,,questionable,filler,ball,,,,,,,5
26,bl_filler_8,3,3.478,2,unimodal,,questionable,filler,ball,,,,,,,5
26,bl_filler_9,1,10.727,2,unimodal,,unacceptable,filler,ball,,,,,,,5
26,bl_filler_10,5,7.501,2,unimodal,,acceptable,filler,ball,,,,,,,5
26,sp_filler_1,5,4.458,2,bimodal,,questionable,filler,spring,,,,,,,5
26,sp_filler_2,2,4.838,2,bimodal,,acceptable,filler,spring,,,,,,,5
26,sp_filler_3,1,3.827,2,bimodal,,acceptable,filler,spring,,,,,,,5
26,sp_filler_4,4,9.385,2,bimodal,,questionable,filler,spring,,,,,,,5
26,sp_filler_5,2,11.281,2,bimodal,,questionable,filler,spring,,,,,,,5
26,sp_filler_6,5,3.865,2,bimodal,,acceptable,filler,spring,,,,,,,5
26,sp_filler_7,3,10.3,2,bimodal,,questionable,filler,spring,,,,,,,5
26,sp_filler_8,1,5.189,2,bimodal,,unacceptable,filler,spring,,,,,,,5
26,sp_filler_9,5,5.16,2,bimodal,,acceptable,filler,spring,,,,,,,5
26,sp_filler_10,1,10.293,2,bimodal,,unacceptable,filler,spring,,,,,,,5
27,bl_test_1,5,4.84,2,unimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5
27,bl_test_2,5,5.031,2,unimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5
27,bl_test_3,5,7.025,2,unimodal,striped big,,test,ball,big,striped,absolute,second,,,5
27,bl_test_4,5,5.861,2,unimodal,big striped,,test,ball,big,striped,absolute,first,,,5
27,bl_test_5,5,17.36,2,unimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5
27,bl_test_6,5,3.946,2,unimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5
27,bl_test_7,5,3.647,2,unimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5
27,bl_test_8,5,5.118,2,unimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5
27,sp_test_1,5,10.491,2,bimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5
27,sp_test_2,5,7.098,2,bimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5
27,sp_test_3,1,21.344,2,bimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5
27,sp_test_4,5,10.486,2,bimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5
27,sp_test_5,5,6.547,2,bimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5
27,sp_test_6,5,11.184,2,bimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5
27,sp_test_7,5,9.712,2,bimodal,metal long,,test,spring,long,metal,absolute,second,,,5
27,sp_test_8,3,41.794,2,bimodal,long metal,,test,spring,long,metal,absolute,first,,,5
27,bl_filler_1,5,6.333,2,unimodal,,questionable,filler,ball,,,,,,,5
27,bl_filler_2,1,4.577,2,unimodal,,questionable,filler,ball,,,,,,,5
27,bl_filler_3,3,9.742,2,unimodal,,acceptable,filler,ball,,,,,,,5
27,bl_filler_4,5,8.115,2,unimodal,,acceptable,filler,ball,,,,,,,5
27,bl_filler_5,5,5.05,2,unimodal,,acceptable,filler,ball,,,,,,,5
27,bl_filler_6,1,6.726,2,unimodal,,unacceptable,filler,ball,,,,,,,5
27,bl_filler_7,1,5.286,2,unimodal,,questionable,filler,ball,,,,,,,5
27,bl_filler_8,3,9.115,2,unimodal,,questionable,filler,ball,,,,,,,5
27,bl_filler_9,1,19.506,2,unimodal,,unacceptable,filler,ball,,,,,,,5
27,bl_filler_10,5,5.414,2,unimodal,,acceptable,filler,ball,,,,,,,5
27,sp_filler_1,5,5.11,2,bimodal,,questionable,filler,spring,,,,,,,5
27,sp_filler_2,5,4.587,2,bimodal,,acceptable,filler,spring,,,,,,,5
27,sp_filler_3,5,6.744,2,bimodal,,acceptable,filler,spring,,,,,,,5
27,sp_filler_4,1,17.724,2,bimodal,,questionable,filler,spring,,,,,,,5
27,sp_filler_5,5,10.968,2,bimodal,,questionable,filler,spring,,,,,,,5
27,sp_filler_6,5,6.448,2,bimodal,,acceptable,filler,spring,,,,,,,5
27,sp_filler_7,3,7.387,2,bimodal,,questionable,filler,spring,,,,,,,5
27,sp_filler_8,1,10.541,2,bimodal,,unacceptable,filler,spring,,,,,,,5
27,sp_filler_9,5,24.434,2,bimodal,,acceptable,filler,spring,,,,,,,5
27,sp_filler_10,1,12.813,2,bimodal,,unacceptable,filler,spring,,,,,,,5
28,bl_test_1,5,4.338,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,4
28,bl_test_2,5,14.464,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,4
28,bl_test_3,1,23.632,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,4
28,bl_test_4,5,3.444,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,4
28,bl_test_5,5,6.392,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,4
28,bl_test_6,5,7.609,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,4
28,bl_test_7,5,4.133,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,4
28,bl_test_8,1,13.318,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,4
28,sp_test_1,4,25.015,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,3
28,sp_test_2,5,7.06,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,3
28,sp_test_3,3,12.221,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,3
28,sp_test_4,4,17.875,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,3
28,sp_test_5,5,6.582,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,3
28,sp_test_6,5,6.63,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,3
28,sp_test_7,3,18.18,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,3
28,sp_test_8,5,12.949,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,3
28,bl_filler_1,5,4.338,1,bimodal,,questionable,filler,ball,,,,,,,4
28,bl_filler_2,1,7.689,1,bimodal,,questionable,filler,ball,,,,,,,4
28,bl_filler_3,5,4.12,1,bimodal,,acceptable,filler,ball,,,,,,,4
28,bl_filler_4,5,6.235,1,bimodal,,acceptable,filler,ball,,,,,,,4
28,bl_filler_5,5,3.299,1,bimodal,,acceptable,filler,ball,,,,,,,4
28,bl_filler_6,1,10.118,1,bimodal,,unacceptable,filler,ball,,,,,,,4
28,bl_filler_7,5,5.958,1,bimodal,,questionable,filler,ball,,,,,,,4
28,bl_filler_8,5,11.326,1,bimodal,,questionable,filler,ball,,,,,,,4
28,bl_filler_9,1,32.209,1,bimodal,,unacceptable,filler,ball,,,,,,,4
28,bl_filler_10,5,17.513,1,bimodal,,acceptable,filler,ball,,,,,,,4
28,sp_filler_1,5,7.924,1,unimodal,,questionable,filler,spring,,,,,,,3
28,sp_filler_2,5,6.141,1,unimodal,,acceptable,filler,spring,,,,,,,3
28,sp_filler_3,5,4.869,1,unimodal,,acceptable,filler,spring,,,,,,,3
28,sp_filler_4,3,7.968,1,unimodal,,questionable,filler,spring,,,,,,,3
28,sp_filler_5,4,11.41,1,unimodal,,questionable,filler,spring,,,,,,,3
28,sp_filler_6,5,4.888,1,unimodal,,acceptable,filler,spring,,,,,,,3
28,sp_filler_7,5,14.189,1,unimodal,,questionable,filler,spring,,,,,,,3
28,sp_filler_8,1,5.428,1,unimodal,,unacceptable,filler,spring,,,,,,,3
28,sp_filler_9,5,13.401,1,unimodal,,acceptable,filler,spring,,,,,,,3
28,sp_filler_10,1,6.19,1,unimodal,,unacceptable,filler,spring,,,,,,,3
29,bl_test_1,5,2.16,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,4
29,bl_test_2,2,5.498,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,4
29,bl_test_3,4,334.998,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,4
29,bl_test_4,5,2.392,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,4
29,bl_test_5,4,4.202,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,4
29,bl_test_6,2,1.674,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,4
29,bl_test_7,5,1.824,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,4
29,bl_test_8,3,718.876,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,4
29,sp_test_1,5,21.102,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5
29,sp_test_2,5,2.26,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5
29,sp_test_3,1,3.95,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5
29,sp_test_4,5,1.807,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5
29,sp_test_5,5,3.693,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5
29,sp_test_6,4,2.38,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5
29,sp_test_7,3,6.182,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,5
29,sp_test_8,2,9.497,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,5
29,bl_filler_1,2,68.171,1,bimodal,,questionable,filler,ball,,,,,,,4
29,bl_filler_2,5,2.473,1,bimodal,,questionable,filler,ball,,,,,,,4
29,bl_filler_3,3,3.989,1,bimodal,,acceptable,filler,ball,,,,,,,4
29,bl_filler_4,5,5.358,1,bimodal,,acceptable,filler,ball,,,,,,,4
29,bl_filler_5,2,208.672,1,bimodal,,acceptable,filler,ball,,,,,,,4
29,bl_filler_6,2,0.0,1,bimodal,,unacceptable,filler,ball,,,,,,,4
29,bl_filler_7,1,1.431,1,bimodal,,questionable,filler,ball,,,,,,,4
29,bl_filler_8,3,31.061,1,bimodal,,questionable,filler,ball,,,,,,,4
29,bl_filler_9,1,3.561,1,bimodal,,unacceptable,filler,ball,,,,,,,4
29,bl_filler_10,5,1.471,1,bimodal,,acceptable,filler,ball,,,,,,,4
29,sp_filler_1,4,5.449,1,unimodal,,questionable,filler,spring,,,,,,,5
29,sp_filler_2,5,2.478,1,unimodal,,acceptable,filler,spring,,,,,,,5
29,sp_filler_3,5,5.04,1,unimodal,,acceptable,filler,spring,,,,,,,5
29,sp_filler_4,1,3.153,1,unimodal,,questionable,filler,spring,,,,,,,5
29,sp_filler_5,2,3.909,1,unimodal,,questionable,filler,spring,,,,,,,5
29,sp_filler_6,5,2.213,1,unimodal,,acceptable,filler,spring,,,,,,,5
29,sp_filler_7,3,4.764,1,unimodal,,questionable,filler,spring,,,,,,,5
29,sp_filler_8,1,1.935,1,unimodal,,unacceptable,filler,spring,,,,,,,5
29,sp_filler_9,5,3.252,1,unimodal,,acceptable,filler,spring,,,,,,,5
29,sp_filler_10,1,2.482,1,unimodal,,unacceptable,filler,spring,,,,,,,5
30,bl_test_1,4,19.513,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5
30,bl_test_2,3,2.254,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5
30,bl_test_3,3,52.167,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,5
30,bl_test_4,2,3.199,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,5
30,bl_test_5,4,6.205,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5
30,bl_test_6,4,35.245,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5
30,bl_test_7,2,3.311,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5
30,bl_test_8,2,3.973,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5
30,sp_test_1,5,2.345,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5
30,sp_test_2,4,1.408,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5
30,sp_test_3,3,1.713,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5
30,sp_test_4,4,1.612,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5
30,sp_test_5,4,2.403,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5
30,sp_test_6,3,1.431,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5
30,sp_test_7,3,1.821,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,5
30,sp_test_8,4,1.3,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,5
30,bl_filler_1,4,28.237,1,bimodal,,questionable,filler,ball,,,,,,,5
30,bl_filler_2,4,3.92,1,bimodal,,questionable,filler,ball,,,,,,,5
30,bl_filler_3,4,2.453,1,bimodal,,acceptable,filler,ball,,,,,,,5
30,bl_filler_4,4,10.257,1,bimodal,,acceptable,filler,ball,,,,,,,5
30,bl_filler_5,3,12.614,1,bimodal,,acceptable,filler,ball,,,,,,,5
30,bl_filler_6,4,4.272,1,bimodal,,unacceptable,filler,ball,,,,,,,5
30,bl_filler_7,4,2.578,1,bimodal,,questionable,filler,ball,,,,,,,5
30,bl_filler_8,4,1.86,1,bimodal,,questionable,filler,ball,,,,,,,5
30,bl_filler_9,4,8.116,1,bimodal,,unacceptable,filler,ball,,,,,,,5
30,bl_filler_10,4,4.002,1,bimodal,,acceptable,filler,ball,,,,,,,5
30,sp_filler_1,3,2.059,1,unimodal,,questionable,filler,spring,,,,,,,5
30,sp_filler_2,4,2.25,1,unimodal,,acceptable,filler,spring,,,,,,,5
30,sp_filler_3,5,5.3,1,unimodal,,acceptable,filler,spring,,,,,,,5
30,sp_filler_4,4,1.272,1,unimodal,,questionable,filler,spring,,,,,,,5
30,sp_filler_5,3,7.12,1,unimodal,,questionable,filler,spring,,,,,,,5
30,sp_filler_6,4,2.221,1,unimodal,,acceptable,filler,spring,,,,,,,5
30,sp_filler_7,4,2.947,1,unimodal,,questionable,filler,spring,,,,,,,5
30,sp_filler_8,4,4.167,1,unimodal,,unacceptable,filler,spring,,,,,,,5
30,sp_filler_9,5,2.855,1,unimodal,,acceptable,filler,spring,,,,,,,5
30,sp_filler_10,4,2.386,1,unimodal,,unacceptable,filler,spring,,,,,,,5
31,bl_test_1,5,1.325,2,unimodal,big expensive,,test,ball,big,expensive,scalar,first,,,4
31,bl_test_2,3,2.161,2,unimodal,expensive big,,test,ball,big,expensive,scalar,second,,,4
31,bl_test_3,2,52.742,2,unimodal,striped big,,test,ball,big,striped,absolute,second,,,4
31,bl_test_4,5,2.028,2,unimodal,big striped,,test,ball,big,striped,absolute,first,,,4
31,bl_test_5,5,2.101,2,unimodal,big cheap,,test,ball,big,cheap,scalar,first,,,4
31,bl_test_6,3,2.201,2,unimodal,cheap big,,test,ball,big,cheap,scalar,second,,,4
31,bl_test_7,3,5.667,2,unimodal,big plastic,,test,ball,big,plastic,absolute,first,,,4
31,bl_test_8,4,2.124,2,unimodal,plastic big,,test,ball,big,plastic,absolute,second,,,4
31,sp_test_1,5,1.182,2,bimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5
31,sp_test_2,3,1.436,2,bimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5
31,sp_test_3,4,3.523,2,bimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5
31,sp_test_4,4,1.689,2,bimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5
31,sp_test_5,5,2.168,2,bimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5
31,sp_test_6,4,1.524,2,bimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5
31,sp_test_7,3,2.402,2,bimodal,metal long,,test,spring,long,metal,absolute,second,,,5
31,sp_test_8,2,2.462,2,bimodal,long metal,,test,spring,long,metal,absolute,first,,,5
31,bl_filler_1,3,2.711,2,unimodal,,questionable,filler,ball,,,,,,,4
31,bl_filler_2,2,2.492,2,unimodal,,questionable,filler,ball,,,,,,,4
31,bl_filler_3,5,1.786,2,unimodal,,acceptable,filler,ball,,,,,,,4
31,bl_filler_4,5,2.033,2,unimodal,,acceptable,filler,ball,,,,,,,4
31,bl_filler_5,5,1.6,2,unimodal,,acceptable,filler,ball,,,,,,,4
31,bl_filler_6,2,2.864,2,unimodal,,unacceptable,filler,ball,,,,,,,4
31,bl_filler_7,1,27.478,2,unimodal,,questionable,filler,ball,,,,,,,4
31,bl_filler_8,1,2.284,2,unimodal,,questionable,filler,ball,,,,,,,4
31,bl_filler_9,1,1.66,2,unimodal,,unacceptable,filler,ball,,,,,,,4
31,bl_filler_10,5,2.589,2,unimodal,,acceptable,filler,ball,,,,,,,4
31,sp_filler_1,4,2.246,2,bimodal,,questionable,filler,spring,,,,,,,5
31,sp_filler_2,5,1.579,2,bimodal,,acceptable,filler,spring,,,,,,,5
31,sp_filler_3,5,1.341,2,bimodal,,acceptable,filler,spring,,,,,,,5
31,sp_filler_4,4,3.172,2,bimodal,,questionable,filler,spring,,,,,,,5
31,sp_filler_5,3,2.585,2,bimodal,,questionable,filler,spring,,,,,,,5
31,sp_filler_6,4,1.348,2,bimodal,,acceptable,filler,spring,,,,,,,5
31,sp_filler_7,2,2.311,2,bimodal,,questionable,filler,spring,,,,,,,5
31,sp_filler_8,1,3.375,2,bimodal,,unacceptable,filler,spring,,,,,,,5
31,sp_filler_9,4,1.72,2,bimodal,,acceptable,filler,spring,,,,,,,5
31,sp_filler_10,2,2.131,2,bimodal,,unacceptable,filler,spring,,,,,,,5
1,sj_big_bl_1,true,,2,unimodal,,,semantic,ball,big,,,,18.0,9.5,
1,sj_big_bl_2,true,,2,unimodal,,,semantic,ball,big,,,,14.0,10.0,
1,sj_big_bl_3,false,,2,unimodal,,,semantic,ball,big,,,,2.5,15.0,
1,sj_big_bl_4,false,,2,unimodal,,,semantic,ball,big,,,,5.0,19.0,
1,sj_big_bl_5,true,,2,unimodal,,,semantic,ball,big,,,,16.0,12.0,
1,sj_big_bl_15,false,,2,unimodal,,,semantic,ball,big,,,,12.0,8.0,
1,sj_big_bl_16,false,,2,unimodal,,,semantic,ball,big,,,,9.0,17.0,
1,sj_big_bl_17,false,,2,unimodal,,,semantic,ball,big,,,,7.0,1.5,
1,sj_big_bl_18,false,,2,unimodal,,,semantic,ball,big,,,,8.5,9.0,
1,sj_big_bl_19,false,,2,unimodal,,,semantic,ball,big,,,,10.0,4.0,
1,sj_big_bl_20,false,,2,unimodal,,,semantic,ball,big,,,,11.0,7.5,
1,sj_big_bl_21,false,,2,unimodal,,,semantic,ball,big,,,,10.5,14.0,
1,sj_big_bl_22,false,,2,unimodal,,,semantic,ball,big,,,,10.0,6.5,
1,sj_big_bl_23,false,,2,unimodal,,,semantic,ball,big,,,,12.5,11.5,
1,sj_expensive_bl_1,false,,2,unimodal,,,semantic,ball,expensive,,,,18.0,9.5,
1,sj_expensive_bl_2,false,,2,unimodal,,,semantic,ball,expensive,,,,14.0,10.0,
1,sj_expensive_bl_3,true,,2,unimodal,,,semantic,ball,expensive,,,,2.5,15.0,
1,sj_expensive_bl_4,true,,2,unimodal,,,semantic,ball,expensive,,,,5.0,19.0,
1,sj_expensive_bl_5,false,,2,unimodal,,,semantic,ball,expensive,,,,16.0,12.0,
1,sj_expensive_bl_15,false,,2,unimodal,,,semantic,ball,expensive,,,,12.0,8.0,
1,sj_expensive_bl_16,true,,2,unimodal,,,semantic,ball,expensive,,,,9.0,17.0,
1,sj_expensive_bl_17,false,,2,unimodal,,,semantic,ball,expensive,,,,7.0,1.5,
1,sj_expensive_bl_18,false,,2,unimodal,,,semantic,ball,expensive,,,,8.5,9.0,
1,sj_expensive_bl_19,false,,2,unimodal,,,semantic,ball,expensive,,,,10.0,4.0,
1,sj_expensive_bl_20,false,,2,unimodal,,,semantic,ball,expensive,,,,11.0,7.5,
1,sj_expensive_bl_21,false,,2,unimodal,,,semantic,ball,expensive,,,,10.5,14.0,
1,sj_expensive_bl_22,false,,2,unimodal,,,semantic,ball,expensive,,,,10.0,6.5,
1,sj_expensive_bl_23,false,,2,unimodal,,,semantic,ball,expensive,,,,12.5,11.5,
1,sj_long_sp_1,false,,2,bimodal,,,semantic,spring,long,,,,8.0,9.5,
1,sj_long_sp_2,true,,2,bimodal,,,semantic,spring,long,,,,33.0,8.0,
1,sj_long_sp_3,false,,2,bimodal,,,semantic,spring,long,,,,13.0,8.0,
1,sj_long_sp_4,true,,2,bimodal,,,semantic,spring,long,,,,30.0,11.0,
1,sj_long_sp_5,false,,2,bimodal,,,semantic,spring,long,,,,10.0,5.0,
1,sj_long_sp_6,true,,2,bimodal,,,semantic,spring,long,,,,32.0,16.5,
1,sj_long_sp_7,false,,2,bimodal,,,semantic,spring,long,,,,11.0,12.5,
1,sj_long_sp_8,false,,2,bimodal,,,semantic,spring,long,,,,11.0,3.0,
1,sj_long_sp_9,true,,2,bimodal,,,semantic,spring,long,,,,32.0,10.0,
1,sj_long_sp_10,false,,2,bimodal,,,semantic,spring,long,,,,9.0,6.5,
1,sj_long_sp_11,true,,2,bimodal,,,semantic,spring,long,,,,31.0,8.5,
1,sj_long_sp_12,true,,2,bimodal,,,semantic,spring,long,,,,31.0,14.0,
1,sj_long_sp_13,false,,2,bimodal,,,semantic,spring,long,,,,9.0,13.5,
1,sj_long_sp_14,true,,2,bimodal,,,semantic,spring,long,,,,28.0,18.0,
1,sj_expensive_sp_1,false,,2,bimodal,,,semantic,spring,expensive,,,,8.0,9.5,
1,sj_expensive_sp_2,false,,2,bimodal,,,semantic,spring,expensive,,,,33.0,8.0,
1,sj_expensive_sp_3,false,,2,bimodal,,,semantic,spring,expensive,,,,13.0,8.0,
1,sj_expensive_sp_4,false,,2,bimodal,,,semantic,spring,expensive,,,,30.0,11.0,
1,sj_expensive_sp_5,false,,2,bimodal,,,semantic,spring,expensive,,,,10.0,5.0,
1,sj_expensive_sp_6,true,,2,bimodal,,,semantic,spring,expensive,,,,32.0,16.5,
1,sj_expensive_sp_7,false,,2,bimodal,,,semantic,spring,expensive,,,,11.0,12.5,
1,sj_expensive_sp_8,false,,2,bimodal,,,semantic,spring,expensive,,,,11.0,3.0,
1,sj_expensive_sp_9,false,,2,bimodal,,,semantic,spring,expensive,,,,32.0,10.0,
1,sj_expensive_sp_10,false,,2,bimodal,,,semantic,spring,expensive,,,,9.0,6.5,
1,sj_expensive_sp_11,false,,2,bimodal,,,semantic,spring,expensive,,,,31.0,8.5,
1,sj_expensive_sp_12,true,,2,bimodal,,,semantic,spring,expensive,,,,31.0,14.0,
1,sj_expensive_sp_13,false,,2,bimodal,,,semantic,spring,expensive,,,,9.0,13.5,
1,sj_expensive_sp_14,true,,2,bimodal,,,semantic,spring,expensive,,,,28.0,18.0,
2,sj_big_bl_1,true,,2,unimodal,,,semantic,ball,big,,,,18.0,9.5,
2,sj_big_bl_2,false,,2,unimodal,,,semantic,ball,big,,,,14.0,10.0,
2,sj_big_bl_3,false,,2,unimodal,,,semantic,ball,big,,,,2.5,15.0,
2,sj_big_bl_4,false,,2,unimodal,,,semantic,ball,big,,,,5.0,19.0,
2,sj_big_bl_5,false,,2,unimodal,,,semantic,ball,big,,,,16.0,12.0,
2,sj_big_bl_15,false,,2,unimodal,,,semantic,ball,big,,,,12.0,8.0,
2,sj_big_bl_16,false,,2,unimodal,,,semantic,ball,big,,,,9.0,17.0,
2,sj_big_bl_17,false,,2,unimodal,,,semantic,ball,big,,,,7.0,1.5,
2,sj_big_bl_18,false,,2,unimodal,,,semantic,ball,big,,,,8.5,9.0,
2,sj_big_bl_19,false,,2,unimodal,,,semantic,ball,big,,,,10.0,4.0,
2,sj_big_bl_20,false,,2,unimodal,,,semantic,ball,big,,,,11.0,7.5,
2,sj_big_bl_21,false,,2,unimodal,,,semantic,ball,big,,,,10.5,14.0,
2,sj_big_bl_22,false,,2,unimodal,,,semantic,ball,big,,,,10.0,6.5,
2,sj_big_bl_23,false,,2,unimodal,,,semantic,ball,big,,,,12.5,11.5,
2,sj_expensive_bl_1,false,,2,unimodal,,,semantic,ball,expensive,,,,18.0,9.5,
2,sj_expensive_bl_2,false,,2,unimodal,,,semantic,ball,expensive,,,,14.0,10.0,
2,sj_expensive_bl_3,false,,2,unimodal,,,semantic,ball,expensive,,,,2.5,15.0,
2,sj_expensive_bl_4,true,,2,unimodal,,,semantic,ball,expensive,,,,5.0,19.0,
2,sj_expensive_bl_5,false,,2,unimodal,,,semantic,ball,expensive,,,,16.0,12.0,
2,sj_expensive_bl_15,false,,2,unimodal,,,semantic,ball,expensive,,,,12.0,8.0,
2,sj_expensive_bl_16,false,,2,unimodal,,,semantic,ball,expensive,,,,9.0,17.0,
2,sj_expensive_bl_17,false,,2,unimodal,,,semantic,ball,expensive,,,,7.0,1.5,
2,sj_expensive_bl_18,false,,2,unimodal,,,semantic,ball,expensive,,,,8.5,9.0,
2,sj_expensive_bl_19,false,,2,unimodal,,,semantic,ball,expensive,,,,10.0,4.0,
2,sj_expensive_bl_20,false,,2,unimodal,,,semantic,ball,expensive,,,,11.0,7.5,
2,sj_expensive_bl_21,false,,2,unimodal,,,semantic,ball,expensive,,,,10.5,14.0,
2,sj_expensive_bl_22,false,,2,unimodal,,,semantic,ball,expensive,,,,10.0,6.5,
2,sj_expensive_bl_23,false,,2,unimodal,,,semantic,ball,expensive,,,,12.5,11.5,
