experiment,participant,id,response,time,group,condition,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,stimulus_size,stimulus_price,confidence_on_semantic,disagreement_on_adj_target,disagreement_on_adj_secondary
1,108,tv_filler_10,5,2.06,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,108,ch_filler_1,5,2.95,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,108,ch_filler_2,5,1.96,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,108,ch_filler_3,5,2.863,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,108,ch_filler_4,5,1.965,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,108,ch_filler_5,5,3.076,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,108,ch_filler_6,5,2.205,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,108,ch_filler_7,1,3.264,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,108,ch_filler_8,1,4.422,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,108,ch_filler_9,5,2.431,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,108,ch_filler_10,1,3.715,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,109,tv_test_1,5,1.802,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,109,tv_test_2,5,2.048,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,109,tv_test_3,5,5.019,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,109,tv_test_4,5,1.772,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,109,tv_test_5,5,2.818,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,109,tv_test_6,5,2.221,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,109,tv_test_7,5,1.561,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,109,tv_test_8,5,4.202,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,109,ch_test_1,2,12.876,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,109,ch_test_2,5,2.387,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,109,ch_test_3,1,1.765,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,109,ch_test_4,5,1.81,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,109,ch_test_5,5,2.941,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,109,ch_test_6,2,3.273,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,109,ch_test_7,5,5.916,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,109,ch_test_8,5,5.321,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,109,tv_filler_1,2,5.376,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,109,tv_filler_2,1,2.772,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,109,tv_filler_3,5,1.564,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,109,tv_filler_4,5,1.861,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,109,tv_filler_5,5,1.727,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,109,tv_filler_6,1,1.702,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,109,tv_filler_7,1,2.293,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,109,tv_filler_8,1,1.464,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,109,tv_filler_9,1,2.68,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,109,tv_filler_10,5,2.059,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,109,ch_filler_1,4,6.663,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,109,ch_filler_2,5,2.038,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,109,ch_filler_3,5,2.044,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,109,ch_filler_4,3,35.596,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,109,ch_filler_5,3,12.204,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,109,ch_filler_6,5,1.748,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,109,ch_filler_7,1,2.128,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,109,ch_filler_8,1,1.824,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,109,ch_filler_9,5,6.396,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,109,ch_filler_10,1,2.282,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,110,tv_test_1,5,1.499,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,110,tv_test_2,5,2.813,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,110,tv_test_3,5,3.553,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,110,tv_test_4,5,1.2,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,110,tv_test_5,5,1.369,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,110,tv_test_6,5,2.045,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,110,tv_test_7,5,1.937,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,110,tv_test_8,5,4.61,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,110,ch_test_1,5,2.188,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,110,ch_test_2,5,1.472,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,110,ch_test_3,5,2.928,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,110,ch_test_4,5,1.506,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,110,ch_test_5,5,3.208,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,110,ch_test_6,5,1.795,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,110,ch_test_7,5,1.35,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,110,ch_test_8,5,2.614,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,110,tv_filler_1,5,1.408,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,110,tv_filler_2,1,2.754,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,110,tv_filler_3,5,1.346,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,110,tv_filler_4,5,1.236,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,110,tv_filler_5,5,1.237,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,110,tv_filler_6,1,1.199,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,110,tv_filler_7,1,1.854,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,110,tv_filler_8,1,1.898,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,110,tv_filler_9,1,1.676,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,110,tv_filler_10,5,1.583,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,110,ch_filler_1,5,1.692,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,110,ch_filler_2,5,1.326,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,110,ch_filler_3,5,1.545,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,110,ch_filler_4,4,3.994,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,110,ch_filler_5,2,3.226,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,110,ch_filler_6,5,2.362,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,110,ch_filler_7,1,1.379,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,110,ch_filler_8,1,1.851,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,110,ch_filler_9,5,4.235,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,110,ch_filler_10,1,2.604,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,111,tv_test_1,4,3.156,1,bimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,111,tv_test_2,4,2.816,1,bimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,111,tv_test_3,1,2.487,1,bimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,111,tv_test_4,2,2.862,1,bimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,111,tv_test_5,2,2.381,1,bimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,111,tv_test_6,4,2.858,1,bimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,111,tv_test_7,2,2.835,1,bimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,111,tv_test_8,2,2.471,1,bimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,111,ch_test_1,2,2.468,1,unimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,111,ch_test_2,3,2.348,1,unimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,111,ch_test_3,2,6.583,1,unimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,111,ch_test_4,4,2.989,1,unimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,111,ch_test_5,2,2.262,1,unimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,111,ch_test_6,2,4.157,1,unimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,111,ch_test_7,2,3.295,1,unimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,111,ch_test_8,1,2.214,1,unimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,111,tv_filler_1,3,4.549,1,bimodal,,questionable,filler,tv,,,,,,,,,
1,111,tv_filler_2,1,3.156,1,bimodal,,questionable,filler,tv,,,,,,,,,
1,111,tv_filler_3,3,4.385,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,111,tv_filler_4,5,2.175,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,111,tv_filler_5,4,2.688,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,111,tv_filler_6,1,2.52,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,111,tv_filler_7,1,3.418,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,111,tv_filler_8,1,2.732,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,111,tv_filler_9,1,3.816,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,111,tv_filler_10,5,3.17,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,111,ch_filler_1,3,2.396,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,111,ch_filler_2,5,1.937,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,111,ch_filler_3,4,1.974,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,111,ch_filler_4,4,2.186,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,111,ch_filler_5,1,2.588,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,111,ch_filler_6,4,2.154,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,111,ch_filler_7,1,2.469,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,111,ch_filler_8,1,2.39,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,111,ch_filler_9,4,3.716,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,111,ch_filler_10,4,2.429,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,112,tv_test_1,5,2.294,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,112,tv_test_2,2,2.959,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,112,tv_test_3,2,2.324,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,112,tv_test_4,4,2.124,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,112,tv_test_5,5,6.228,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,112,tv_test_6,4,2.464,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,112,tv_test_7,5,2.313,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,112,tv_test_8,2,2.472,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,112,ch_test_1,5,3.176,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,112,ch_test_2,5,1.989,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,112,ch_test_3,2,3.203,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,112,ch_test_4,5,2.079,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,112,ch_test_5,5,2.629,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,112,ch_test_6,5,3.035,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,112,ch_test_7,2,2.668,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,112,ch_test_8,5,6.475,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,112,tv_filler_1,5,2.761,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,112,tv_filler_2,1,5.426,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,112,tv_filler_3,5,3.103,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,112,tv_filler_4,5,1.892,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,112,tv_filler_5,5,2.303,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,112,tv_filler_6,1,1.796,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,112,tv_filler_7,1,2.006,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,112,tv_filler_8,1,1.724,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,112,tv_filler_9,1,3.431,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,112,tv_filler_10,5,2.389,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,112,ch_filler_1,5,3.699,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,112,ch_filler_2,5,2.116,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,112,ch_filler_3,5,3.771,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,112,ch_filler_4,2,4.017,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,112,ch_filler_5,2,3.995,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,112,ch_filler_6,5,3.089,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,112,ch_filler_7,1,1.938,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,112,ch_filler_8,1,2.031,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,112,ch_filler_9,5,2.054,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,112,ch_filler_10,1,2.821,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,113,tv_test_1,5,2.655,1,bimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,113,tv_test_2,5,3.447,1,bimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,113,tv_test_3,5,2.445,1,bimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,113,tv_test_4,5,1.824,1,bimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,113,tv_test_5,5,3.533,1,bimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,113,tv_test_6,5,1.736,1,bimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,113,tv_test_7,5,1.438,1,bimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,113,tv_test_8,5,1.41,1,bimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,113,ch_test_1,5,2.032,1,unimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,113,ch_test_2,5,1.434,1,unimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,113,ch_test_3,2,5.748,1,unimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,113,ch_test_4,5,3.848,1,unimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,113,ch_test_5,5,5.569,1,unimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,113,ch_test_6,5,4.988,1,unimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,113,ch_test_7,5,1.925,1,unimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,113,ch_test_8,1,1.813,1,unimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,113,tv_filler_1,5,1.322,1,bimodal,,questionable,filler,tv,,,,,,,,,
1,113,tv_filler_2,5,2.044,1,bimodal,,questionable,filler,tv,,,,,,,,,
1,113,tv_filler_3,5,1.323,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,113,tv_filler_4,5,1.898,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,113,tv_filler_5,5,1.644,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,113,tv_filler_6,1,1.546,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,113,tv_filler_7,1,1.751,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,113,tv_filler_8,1,1.789,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,113,tv_filler_9,1,3.099,1,bimodal,,unacceptable,filler,tv,,,,,,,,,
1,113,tv_filler_10,5,1.533,1,bimodal,,acceptable,filler,tv,,,,,,,,,
1,113,ch_filler_1,5,2.619,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,113,ch_filler_2,5,1.194,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,113,ch_filler_3,5,2.195,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,113,ch_filler_4,1,2.419,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,113,ch_filler_5,5,2.291,1,unimodal,,questionable,filler,couch,,,,,,,,,
1,113,ch_filler_6,5,1.473,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,113,ch_filler_7,1,1.892,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,113,ch_filler_8,1,1.57,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,113,ch_filler_9,5,3.586,1,unimodal,,acceptable,filler,couch,,,,,,,,,
1,113,ch_filler_10,1,2.254,1,unimodal,,unacceptable,filler,couch,,,,,,,,,
1,114,tv_test_1,5,2.931,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,114,tv_test_2,5,3.123,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,114,tv_test_3,4,3.878,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,114,tv_test_4,5,2.891,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,114,tv_test_5,5,1.895,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,114,tv_test_6,5,1.878,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,114,tv_test_7,5,2.159,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,114,tv_test_8,5,3.001,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,114,ch_test_1,4,1.403,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,114,ch_test_2,4,3.782,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,114,ch_test_3,4,2.781,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,114,ch_test_4,5,1.634,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,114,ch_test_5,5,2.319,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,114,ch_test_6,5,2.065,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,114,ch_test_7,5,1.807,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,114,ch_test_8,5,1.94,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,114,tv_filler_1,2,2.935,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,114,tv_filler_2,1,2.406,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,114,tv_filler_3,5,1.974,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,114,tv_filler_4,5,4.063,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,114,tv_filler_5,5,1.811,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,114,tv_filler_6,1,2.342,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,114,tv_filler_7,1,2.074,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,114,tv_filler_8,1,1.975,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,114,tv_filler_9,1,3.315,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,114,tv_filler_10,5,2.284,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,114,ch_filler_1,4,2.173,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,114,ch_filler_2,5,2.748,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,114,ch_filler_3,5,2.196,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,114,ch_filler_4,1,2.265,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,114,ch_filler_5,1,2.31,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,114,ch_filler_6,5,1.442,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,114,ch_filler_7,1,1.74,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,114,ch_filler_8,1,2.787,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,114,ch_filler_9,5,1.774,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,114,ch_filler_10,1,2.904,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,115,tv_test_1,3,5.937,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,115,tv_test_2,5,2.725,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,115,tv_test_3,4,3.285,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,115,tv_test_4,5,2.388,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,115,tv_test_5,5,3.84,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,115,tv_test_6,5,3.026,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,115,tv_test_7,3,1.795,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,115,tv_test_8,3,3.265,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,115,ch_test_1,4,1.637,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,115,ch_test_2,3,1.502,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,115,ch_test_3,4,2.002,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,115,ch_test_4,4,4.674,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,115,ch_test_5,4,2.855,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,115,ch_test_6,4,1.97,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,115,ch_test_7,4,1.858,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,115,ch_test_8,4,1.839,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,115,tv_filler_1,4,3.194,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,115,tv_filler_2,1,1.966,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,115,tv_filler_3,5,2.345,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,115,tv_filler_4,5,2.849,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,115,tv_filler_5,4,2.258,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,115,tv_filler_6,2,4.676,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,115,tv_filler_7,1,2.854,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,115,tv_filler_8,1,1.819,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,115,tv_filler_9,1,3.232,2,unimodal,,unacceptable,filler,tv,,,,,,,,,
1,115,tv_filler_10,5,1.877,2,unimodal,,acceptable,filler,tv,,,,,,,,,
1,115,ch_filler_1,4,4.962,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,115,ch_filler_2,5,1.588,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,115,ch_filler_3,4,2.282,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,115,ch_filler_4,4,3.176,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,115,ch_filler_5,3,4.127,2,bimodal,,questionable,filler,couch,,,,,,,,,
1,115,ch_filler_6,5,1.883,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,115,ch_filler_7,1,2.42,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,115,ch_filler_8,1,7.55,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,115,ch_filler_9,5,2.119,2,bimodal,,acceptable,filler,couch,,,,,,,,,
1,115,ch_filler_10,5,1.659,2,bimodal,,unacceptable,filler,couch,,,,,,,,,
1,116,tv_test_1,4,9.303,2,unimodal,big expensive,,test,tv,big,expensive,scalar,first,,,,,
1,116,tv_test_2,2,6.126,2,unimodal,expensive big,,test,tv,big,expensive,scalar,second,,,,,
1,116,tv_test_3,5,2.64,2,unimodal,refurbished big,,test,tv,big,refurbished,absolute,second,,,,,
1,116,tv_test_4,4,3.465,2,unimodal,big refurbished,,test,tv,big,refurbished,absolute,first,,,,,
1,116,tv_test_5,4,2.524,2,unimodal,big cheap,,test,tv,big,cheap,scalar,first,,,,,
1,116,tv_test_6,3,12.123,2,unimodal,cheap big,,test,tv,big,cheap,scalar,second,,,,,
1,116,tv_test_7,4,2.762,2,unimodal,big discounted,,test,tv,big,discounted,absolute,first,,,,,
1,116,tv_test_8,4,4.584,2,unimodal,discounted big,,test,tv,big,discounted,absolute,second,,,,,
1,116,ch_test_1,5,5.101,2,bimodal,long expensive,,test,couch,long,expensive,scalar,first,,,,,
1,116,ch_test_2,3,4.522,2,bimodal,expensive long,,test,couch,long,expensive,scalar,second,,,,,
1,116,ch_test_3,2,3.39,2,bimodal,leather long,,test,couch,long,leather,absolute,second,,,,,
1,116,ch_test_4,5,2.997,2,bimodal,long leather,,test,couch,long,leather,absolute,first,,,,,
1,116,ch_test_5,4,5.245,2,bimodal,cheap long,,test,couch,long,cheap,scalar,second,,,,,
1,116,ch_test_6,5,6.049,2,bimodal,long cheap,,test,couch,long,cheap,scalar,first,,,,,
1,116,ch_test_7,4,2.938,2,bimodal,discounted long,,test,couch,long,discounted,absolute,second,,,,,
1,116,ch_test_8,5,5.618,2,bimodal,long discounted,,test,couch,long,discounted,absolute,first,,,,,
1,116,tv_filler_1,5,5.755,2,unimodal,,questionable,filler,tv,,,,,,,,,
1,116,tv_filler_2,1,2.93,2,unimodal,,questionable,filler,tv,,,,,,,,,
